order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category,net_sales
24902.0,Order Returned,Mike Gockenbach,2010-05-26,43.0,449160.0,0.03,13475.0,Office Supplies,Paper,435685.0
25348.0,Order Finished,Ryan Crowe,2012-05-09,6.0,686720.0,0.08,54938.0,Office Supplies,Appliances,631782.0
25350.0,Order Finished,Troy Blackwell,2010-12-03,30.0,4955980.0,0.0,0.0,Office Supplies,Appliances,4955980.0
25541.0,Order Finished,Mike Gockenbach,2009-01-13,50.0,595520.0,0.07,41686.0,Office Supplies,Paper,553834.0
25601.0,Order Finished,Valerie Dominguez,2009-01-05,43.0,514820.0,0.09,46334.0,Office Supplies,Storage & Organization,468486.0
26176.0,Order Finished,Gary McGarr,2011-11-19,14.0,188640.0,0.06,11318.0,Office Supplies,Paper,177322.0
26337.0,Order Finished,Henry Goldwyn,2009-11-07,45.0,306540.0,0.08,24523.0,Office Supplies,Labels,282017.0
26503.0,Order Finished,Thais Sissman,2011-04-21,47.0,1343560.0,0.1,134356.0,Office Supplies,Envelopes,1209204.0
26657.0,Order Finished,Troy Blackwell,2012-09-29,28.0,2215280.0,0.06,132917.0,Office Supplies,Binders and Binder Accessories,2082363.0
26787.0,Order Finished,Jamie Frazer,2011-09-19,25.0,2239820.0,0.08,179186.0,Office Supplies,Paper,2060634.0
26919.0,Order Finished,Mick Crebagga,2012-12-10,12.0,7069120.0,0.03,212074.0,Office Supplies,Appliances,6857046.0
26945.0,Order Finished,Mick Crebagga,2009-02-05,29.0,442660.0,0.0,0.0,Office Supplies,Paper,442660.0
27364.0,Order Finished,Joseph Airdo,2011-05-20,25.0,148140.0,0.04,5926.0,Office Supplies,Binders and Binder Accessories,142214.0
27460.0,Order Finished,Evan Bailliet,2009-05-12,7.0,1710060.0,0.08,136805.0,Furniture,Chairs & Chairmats,1573255.0
27717.0,Order Finished,Tracy Collins,2011-10-26,19.0,150380.0,0.05,7519.0,Office Supplies,Labels,142861.0
27936.0,Order Finished,Irene Maddox,2011-07-07,23.0,2056320.0,0.07,143942.0,Technology,Telephones and Communication,1912378.0
28228.0,Order Finished,Meg Tillman,2012-07-11,5.0,692460.0,0.0,0.0,Office Supplies,Envelopes,692460.0
28259.0,Order Finished,Thea Hudgings,2009-11-04,22.0,498480.0,0.06,29909.0,Technology,Computer Peripherals,468571.0
28419.0,Order Returned,Rachel Payne,2009-10-31,9.0,267700.0,0.03,8031.0,Office Supplies,Storage & Organization,259669.0
28614.0,Order Finished,Tanja Norvell,2009-10-19,50.0,15655020.0,0.05,782751.0,Technology,Computer Peripherals,14872269.0
28741.0,Order Finished,Craig Molinari,2011-02-28,13.0,140260.0,0.02,2805.0,Office Supplies,Paper,137455.0
28769.0,Order Finished,Mike Gockenbach,2010-08-28,6.0,391500.0,0.02,7830.0,Technology,Computer Peripherals,383670.0
28928.0,Order Returned,Nora Pelletier,2010-04-30,3.0,370320.0,0.02,7406.0,Office Supplies,Appliances,362914.0
29058.0,Order Finished,Valerie Takahito,2010-01-03,43.0,575220.0,0.02,11504.0,Office Supplies,Paper,563716.0
29127.0,Order Finished,Thea Hudgings,2009-03-31,18.0,62260.0,0.06,3736.0,Office Supplies,Pens & Art Supplies,58524.0
29191.0,Order Finished,Penelope Sewall,2012-06-28,26.0,14403780.0,0.09,1296340.0,Furniture,Tables,13107440.0
29249.0,Order Finished,Joy Daniels,2011-06-13,12.0,6313200.0,0.1,631320.0,Furniture,Chairs & Chairmats,5681880.0
29347.0,Order Finished,Tanja Norvell,2012-08-12,50.0,4080780.0,0.07,285655.0,Office Supplies,Paper,3795125.0
29478.0,Order Finished,Russell D'Ascenzo,2010-04-09,15.0,545785.0,0.01,5458.0,Technology,Telephones and Communication,540327.0
29991.0,Order Returned,Ryan Crowe,2012-10-05,41.0,246220.0,0.06,14773.0,Office Supplies,Labels,231447.0
30853.0,Order Finished,Meg Tillman,2011-07-27,16.0,83040.0,0.06,4982.0,Office Supplies,Paper,78058.0
30886.0,Order Finished,Linda Southworth,2012-05-12,28.0,10641140.0,0.02,212823.0,Office Supplies,Storage & Organization,10428317.0
31042.0,Order Finished,Tracy Zic,2012-11-19,26.0,6454760.0,0.05,322738.0,Furniture,Chairs & Chairmats,6132022.0
31078.0,Order Finished,Evan Bailliet,2009-02-10,7.0,208920.0,0.01,2089.0,Technology,Office Machines,206831.0
31493.0,Order Finished,Gary McGarr,2009-10-17,8.0,224940.0,0.0,0.0,Furniture,Office Furnishings,224940.0
31555.0,Order Finished,Jill Fjeld,2012-01-04,38.0,7063500.0,0.0,0.0,Furniture,Office Furnishings,7063500.0
31744.0,Order Finished,Rachel Payne,2012-09-09,12.0,173380.0,0.0,0.0,Office Supplies,Paper,173380.0
31842.0,Order Finished,Joy Daniels,2010-07-16,9.0,314520.0,0.06,18871.0,Technology,Computer Peripherals,295649.0
31910.0,Order Finished,Craig Molinari,2009-10-29,6.0,375275.0,0.03,11258.0,Technology,Telephones and Communication,364017.0
32519.0,Order Finished,Jill Stevenson,2010-10-08,8.0,170720.0,0.09,15365.0,Office Supplies,Appliances,155355.0
32647.0,Order Finished,Rick Bensley,2011-11-18,32.0,1343500.0,0.07,94045.0,Technology,Computer Peripherals,1249455.0
32966.0,Order Returned,Steven Cartwright,2012-01-26,4.0,2070400.0,0.08,165632.0,Technology,Office Machines,1904768.0
33218.0,Order Finished,Eric Hoffmann,2010-01-06,25.0,227600.0,0.07,15932.0,Office Supplies,Binders and Binder Accessories,211668.0
33285.0,Order Finished,Michael Oakman,2012-01-19,5.0,133840.0,0.01,1338.0,Office Supplies,Storage & Organization,132502.0
33479.0,Order Finished,Penelope Sewall,2012-09-18,24.0,323740.0,0.04,12950.0,Office Supplies,Paper,310790.0
33537.0,Order Finished,Mick Crebagga,2010-08-13,26.0,90760.0,0.07,6353.0,Office Supplies,Pens & Art Supplies,84407.0
33569.0,Order Finished,Matthew Clasen,2009-08-28,9.0,247840.0,0.09,22306.0,Furniture,Office Furnishings,225534.0
33571.0,Order Finished,Steven Ward,2011-10-11,1.0,14300.0,0.03,429.0,Furniture,Office Furnishings,13871.0
33637.0,Order Returned,Michael Oakman,2012-11-24,35.0,384420.0,0.07,26909.0,Furniture,Office Furnishings,357511.0
33670.0,Order Finished,Mick Crebagga,2012-04-27,50.0,415080.0,0.03,12452.0,Office Supplies,Pens & Art Supplies,402628.0
33794.0,Order Finished,Ryan Crowe,2011-02-22,18.0,185540.0,0.06,11132.0,Furniture,Office Furnishings,174408.0
33857.0,Order Finished,Troy Blackwell,2010-04-29,18.0,260320.0,0.0,0.0,Office Supplies,Paper,260320.0
34400.0,Order Finished,Joy Daniels,2012-12-24,25.0,185060.0,0.01,1851.0,Office Supplies,Pens & Art Supplies,183209.0
34407.0,Order Finished,Rachel Payne,2010-07-31,41.0,2969780.0,0.03,89093.0,Office Supplies,Envelopes,2880687.0
34432.0,Order Finished,Nora Pelletier,2009-04-07,20.0,488780.0,0.08,39102.0,Office Supplies,Labels,449678.0
34497.0,Order Finished,Thomas Brumley,2009-03-10,36.0,350700.0,0.1,35070.0,Office Supplies,Paper,315630.0
34498.0,Order Finished,Phillip Flathmann,2009-02-15,4.0,94240.0,0.09,8482.0,Office Supplies,Envelopes,85758.0
35045.0,Order Finished,Darrin Martin,2012-04-02,44.0,1130020.0,0.1,113002.0,Office Supplies,Storage & Organization,1017018.0
35265.0,Order Finished,Sean Braxton,2010-11-29,4.0,251560.0,0.02,5031.0,Office Supplies,Binders and Binder Accessories,246529.0
35461.0,Order Finished,Julie Kriz,2009-06-01,11.0,97500.0,0.08,7800.0,Office Supplies,Binders and Binder Accessories,89700.0
35590.0,Order Finished,Ryan Crowe,2012-12-02,4.0,847900.0,0.0,0.0,Technology,Computer Peripherals,847900.0
35687.0,Order Returned,Gary Hwang,2011-11-18,48.0,1240460.0,0.06,74428.0,Furniture,Office Furnishings,1166032.0
35776.0,Order Finished,Gene McClure,2009-02-04,9.0,237320.0,0.05,11866.0,Office Supplies,Binders and Binder Accessories,225454.0
35782.0,Order Finished,Julie Kriz,2011-08-05,42.0,12854360.0,0.09,1156892.0,Office Supplies,Binders and Binder Accessories,11697468.0
35813.0,Order Finished,Tracy Collins,2009-04-21,21.0,15683140.0,0.05,784157.0,Office Supplies,Appliances,14898983.0
36003.0,Order Finished,Linda Southworth,2010-10-31,40.0,414840.0,0.04,16594.0,Office Supplies,Binders and Binder Accessories,398246.0
36102.0,Order Finished,Gene McClure,2010-05-20,36.0,922800.0,0.03,27684.0,Furniture,Office Furnishings,895116.0
36295.0,Order Finished,Nora Pelletier,2010-09-04,10.0,556200.0,0.09,50058.0,Office Supplies,Binders and Binder Accessories,506142.0
36323.0,Order Finished,Maurice Satty,2010-10-18,5.0,171780.0,0.08,13742.0,Technology,Computer Peripherals,158038.0
36354.0,Order Finished,Henia Zydlo,2012-06-05,13.0,9134720.0,0.07,639430.0,Office Supplies,Appliances,8495290.0
36512.0,Order Finished,Sean Braxton,2012-03-28,30.0,20827340.0,0.04,833094.0,Furniture,Chairs & Chairmats,19994246.0
36932.0,Order Returned,Troy Blackwell,2009-07-07,20.0,1337600.0,0.04,53504.0,Office Supplies,Storage & Organization,1284096.0
37025.0,Order Finished,Tracy Collins,2009-11-10,37.0,1283780.0,0.03,38513.0,Technology,Computer Peripherals,1245267.0
37124.0,Order Finished,Julie Kriz,2012-03-30,33.0,42411000.0,0.1,4241100.0,Technology,Copiers and Fax,38169900.0
37696.0,Order Finished,Valerie Dominguez,2009-07-09,5.0,48180.0,0.04,1927.0,Office Supplies,Binders and Binder Accessories,46253.0
37702.0,Order Finished,Linda Southworth,2011-06-10,44.0,1203560.0,0.05,60178.0,Office Supplies,Storage & Organization,1143382.0
37794.0,Order Finished,Michael Oakman,2009-03-24,6.0,121340.0,0.08,9707.0,Furniture,Office Furnishings,111633.0
37987.0,Order Finished,Michael Moore,2009-07-03,26.0,598140.0,0.1,59814.0,Office Supplies,Labels,538326.0
38340.0,Order Finished,Tanja Norvell,2009-01-20,36.0,4334100.0,0.02,86682.0,Office Supplies,Appliances,4247418.0
38786.0,Order Finished,Thomas Brumley,2011-06-18,10.0,472340.0,0.09,42511.0,Furniture,Office Furnishings,429829.0
38852.0,Order Finished,Eric Barreto,2009-11-01,25.0,304620.0,0.03,9139.0,Office Supplies,Binders and Binder Accessories,295481.0
39008.0,Order Finished,Nick Radford,2011-04-28,28.0,7165580.0,0.0,0.0,Furniture,Chairs & Chairmats,7165580.0
39331.0,Order Finished,Gene McClure,2011-09-13,23.0,298800.0,0.06,17928.0,Office Supplies,Binders and Binder Accessories,280872.0
39399.0,Order Finished,Sanjit Engle,2012-12-17,28.0,607940.0,0.1,60794.0,Office Supplies,Binders and Binder Accessories,547146.0
39876.0,Order Finished,Jill Stevenson,2012-04-13,43.0,32539640.0,0.08,2603171.0,Office Supplies,Binders and Binder Accessories,29936469.0
40032.0,Order Finished,Michael Oakman,2012-11-30,9.0,46600240.0,0.06,2796014.0,Technology,Office Machines,43804226.0
40261.0,Order Finished,Evan Bailliet,2009-11-04,36.0,662740.0,0.03,19882.0,Office Supplies,Paper,642858.0
40706.0,Order Finished,Nora Pelletier,2012-01-21,40.0,222080.0,0.08,17766.0,Office Supplies,Labels,204314.0
40708.0,Order Finished,Toby Knight,2009-10-12,15.0,207100.0,0.03,6213.0,Office Supplies,Pens & Art Supplies,200887.0
42243.0,Order Finished,Phillip Flathmann,2012-03-11,42.0,3752180.0,0.02,75044.0,Office Supplies,Binders and Binder Accessories,3677136.0
42437.0,Order Finished,Denny Joy,2012-03-05,43.0,38923600.0,0.06,2335416.0,Technology,Copiers and Fax,36588184.0
42887.0,Order Finished,Tracy Collins,2012-06-10,3.0,71360.0,0.01,714.0,Office Supplies,Envelopes,70646.0
43137.0,Order Finished,Linda Southworth,2011-02-26,40.0,12138100.0,0.05,606905.0,Office Supplies,Storage & Organization,11531195.0
43554.0,Order Finished,Rachel Payne,2009-10-30,9.0,68360.0,0.06,4102.0,Office Supplies,Paper,64258.0
43782.0,Order Finished,Rick Bensley,2010-11-13,27.0,388700.0,0.0,0.0,Office Supplies,Binders and Binder Accessories,388700.0
43904.0,Order Finished,Michael Oakman,2010-05-01,43.0,827660.0,0.08,66213.0,Technology,Computer Peripherals,761447.0
43906.0,Order Finished,Valerie Dominguez,2012-02-08,50.0,7202140.0,0.04,288086.0,Technology,Computer Peripherals,6914054.0
44064.0,Order Finished,Theresa Swint,2010-03-03,43.0,936960.0,0.07,65587.0,Office Supplies,Paper,871373.0
44224.0,Order Finished,Natalie Webber,2010-08-09,32.0,397400.0,0.1,39740.0,Technology,Computer Peripherals,357660.0
44325.0,Order Finished,Maribeth Schnelling,2009-02-10,44.0,1902660.0,0.0,0.0,Furniture,Office Furnishings,1902660.0
44422.0,Order Finished,Thais Sissman,2012-04-13,1.0,31440.0,0.0,0.0,Office Supplies,Appliances,31440.0
44609.0,Order Finished,Michael Oakman,2011-06-18,28.0,1050800.0,0.08,84064.0,Office Supplies,Pens & Art Supplies,966736.0
44935.0,Order Finished,Arthur Gainer,2010-11-17,37.0,199300.0,0.01,1993.0,Office Supplies,Rubber Bands,197307.0
45127.0,Order Returned,Theresa Swint,2012-12-30,10.0,28300.0,0.1,2830.0,Office Supplies,Rubber Bands,25470.0
45413.0,Order Finished,Eric Barreto,2010-06-08,18.0,171480.0,0.03,5144.0,Office Supplies,Binders and Binder Accessories,166336.0
45571.0,Order Finished,Rick Bensley,2012-09-23,43.0,1057060.0,0.05,52853.0,Office Supplies,Storage & Organization,1004207.0
45575.0,Order Finished,Eric Barreto,2012-04-12,46.0,7698340.0,0.06,461900.0,Office Supplies,Envelopes,7236440.0
45794.0,Order Returned,Rick Bensley,2011-09-24,28.0,2416700.0,0.0,0.0,Technology,Computer Peripherals,2416700.0
45860.0,Order Finished,Matthew Clasen,2012-08-12,12.0,139940.0,0.01,1399.0,Office Supplies,Paper,138541.0
46021.0,Order Finished,Theresa Swint,2009-03-02,1.0,398960.0,0.08,31917.0,Furniture,Bookcases,367043.0
46147.0,Order Finished,Mick Crebagga,2011-01-15,37.0,1851600.0,0.01,18516.0,Office Supplies,Binders and Binder Accessories,1833084.0
46211.0,Order Finished,Gary Hwang,2010-06-11,47.0,2487040.0,0.08,198963.0,Furniture,Office Furnishings,2288077.0
46241.0,Order Finished,Thea Hudgings,2009-03-14,34.0,3865160.0,0.1,386516.0,Furniture,Office Furnishings,3478644.0
46244.0,Order Finished,Arthur Gainer,2009-07-02,10.0,1203140.0,0.09,108283.0,Furniture,Chairs & Chairmats,1094857.0
46305.0,Order Finished,Sue Ann Reed,2011-07-30,30.0,599320.0,0.08,47946.0,Office Supplies,Binders and Binder Accessories,551374.0
46372.0,Order Finished,Tanja Norvell,2011-02-26,7.0,751140.0,0.02,15023.0,Office Supplies,Binders and Binder Accessories,736117.0
46656.0,Order Finished,Nora Pelletier,2009-07-16,27.0,1273400.0,0.1,127340.0,Office Supplies,Binders and Binder Accessories,1146060.0
46721.0,Order Finished,Nick Radford,2009-09-13,17.0,285880.0,0.03,8576.0,Office Supplies,Binders and Binder Accessories,277304.0
46852.0,Order Returned,Sean Braxton,2012-01-28,46.0,3183780.0,0.02,63676.0,Technology,Computer Peripherals,3120104.0
46949.0,Order Finished,Mick Crebagga,2010-03-07,37.0,638780.0,0.03,19163.0,Technology,Computer Peripherals,619617.0
46951.0,Order Finished,Katherine Ducich,2011-11-17,26.0,4758657.0,0.09,428279.0,Technology,Telephones and Communication,4330378.0
47075.0,Order Finished,Mick Crebagga,2011-10-17,42.0,8693960.0,0.05,434698.0,Furniture,Bookcases,8259262.0
47399.0,Order Finished,Rick Bensley,2012-08-01,26.0,291520.0,0.0,0.0,Office Supplies,Binders and Binder Accessories,291520.0
47493.0,Order Finished,Michael Moore,2009-02-11,36.0,19514960.0,0.07,1366047.0,Furniture,Chairs & Chairmats,18148913.0
47777.0,Order Finished,Tom Zandusky,2012-11-25,13.0,175820.0,0.05,8791.0,Office Supplies,Paper,167029.0
47844.0,Order Finished,Tanja Norvell,2010-12-12,41.0,11648020.0,0.1,1164802.0,Furniture,Chairs & Chairmats,10483218.0
47941.0,Order Finished,Evan Bailliet,2009-08-08,15.0,2374305.0,0.03,71229.0,Technology,Telephones and Communication,2303076.0
48423.0,Order Finished,Henia Zydlo,2012-10-31,49.0,828220.0,0.08,66258.0,Office Supplies,Envelopes,761962.0
48837.0,Order Finished,Tanja Norvell,2011-07-18,39.0,9599577.0,0.09,863962.0,Technology,Telephones and Communication,8735615.0
48993.0,Order Finished,Russell D'Ascenzo,2012-05-31,17.0,244840.0,0.08,19587.0,Office Supplies,Paper,225253.0
49123.0,Order Returned,Mick Crebagga,2009-02-25,31.0,611520.0,0.1,61152.0,Office Supplies,Binders and Binder Accessories,550368.0
49220.0,Order Finished,Evan Bailliet,2011-08-13,13.0,819940.0,0.07,57396.0,Office Supplies,Appliances,762544.0
49409.0,Order Finished,Natalie Webber,2011-08-16,28.0,2915560.0,0.04,116622.0,Technology,Computer Peripherals,2798938.0
49479.0,Order Finished,Victor Price,2011-07-27,46.0,11230800.0,0.07,786156.0,Technology,Office Machines,10444644.0
49600.0,Order Finished,Troy Blackwell,2011-03-07,33.0,3384060.0,0.1,338406.0,Office Supplies,Paper,3045654.0
50242.0,Order Finished,Ross Baird,2010-07-19,8.0,2783529.0,0.08,222682.0,Technology,Telephones and Communication,2560847.0
50275.0,Order Finished,Gary Hwang,2009-12-05,5.0,19408740.0,0.03,582262.0,Technology,Office Machines,18826478.0
50403.0,Order Finished,Katherine Ducich,2012-05-12,22.0,285760.0,0.08,22861.0,Office Supplies,Paper,262899.0
50405.0,Order Finished,Theresa Swint,2011-07-02,8.0,1752020.0,0.07,122641.0,Office Supplies,Storage & Organization,1629379.0
50464.0,Order Finished,Natalie Webber,2011-09-27,7.0,211880.0,0.07,14832.0,Office Supplies,Binders and Binder Accessories,197048.0
50465.0,Order Finished,Thais Sissman,2011-03-11,29.0,2674160.0,0.1,267416.0,Office Supplies,Storage & Organization,2406744.0
50469.0,Order Finished,Harry Marie,2010-06-19,44.0,1678380.0,0.0,0.0,Technology,Office Machines,1678380.0
50789.0,Order Returned,Tracy Collins,2011-03-12,23.0,17347800.0,0.1,1734780.0,Office Supplies,Binders and Binder Accessories,15613020.0
51044.0,Order Finished,Linda Southworth,2012-01-18,17.0,311780.0,0.1,31178.0,Office Supplies,Envelopes,280602.0
51302.0,Order Returned,Tracy Collins,2011-08-24,44.0,335100.0,0.03,10053.0,Office Supplies,Labels,325047.0
51392.0,Order Finished,Jamie Frazer,2009-11-12,10.0,509780.0,0.09,45880.0,Technology,Computer Peripherals,463900.0
51650.0,Order Finished,Rachel Payne,2011-06-01,25.0,940220.0,0.08,75218.0,Office Supplies,Paper,865002.0
51652.0,Order Finished,Rachel Payne,2011-04-09,37.0,391020.0,0.03,11731.0,Office Supplies,Labels,379289.0
51876.0,Order Returned,Victor Price,2012-03-06,2.0,190111.0,0.1,19011.0,Technology,Telephones and Communication,171100.0
52070.0,Order Finished,Natalie Webber,2009-12-01,29.0,135940.0,0.06,8156.0,Office Supplies,Pens & Art Supplies,127784.0
52160.0,Order Finished,Jack Garza,2011-07-03,5.0,31200.0,0.09,2808.0,Office Supplies,Rubber Bands,28392.0
52258.0,Order Returned,Thais Sissman,2009-02-10,5.0,127700.0,0.04,5108.0,Furniture,Office Furnishings,122592.0
52608.0,Order Returned,Thea Hudgings,2009-01-21,36.0,295420.0,0.05,14771.0,Office Supplies,Pens & Art Supplies,280649.0
52640.0,Order Finished,Steven Ward,2011-01-01,18.0,2327500.0,0.05,116375.0,Office Supplies,Binders and Binder Accessories,2211125.0
53412.0,Order Finished,Eric Hoffmann,2009-09-15,45.0,5089460.0,0.02,101789.0,Furniture,Office Furnishings,4987671.0
53568.0,Order Finished,Gary Hwang,2010-06-28,34.0,8562260.0,0.05,428113.0,Furniture,Chairs & Chairmats,8134147.0
53956.0,Order Finished,Elpida Rittenbach,2011-08-08,43.0,3559740.0,0.01,35597.0,Office Supplies,Paper,3524143.0
54371.0,Order Returned,Toby Knight,2012-02-15,28.0,230040.0,0.0,0.0,Office Supplies,Rubber Bands,230040.0
54436.0,Order Finished,Toby Knight,2009-09-19,17.0,1411700.0,0.04,56468.0,Technology,Computer Peripherals,1355232.0
54464.0,Order Finished,Joseph Airdo,2009-09-01,11.0,454820.0,0.06,27289.0,Furniture,Office Furnishings,427531.0
54468.0,Order Finished,Valerie Takahito,2009-12-14,15.0,81500.0,0.03,2445.0,Office Supplies,Labels,79055.0
54819.0,Order Finished,Phillip Flathmann,2009-10-10,10.0,106640.0,0.07,7465.0,Furniture,Office Furnishings,99175.0
54882.0,Order Finished,Natalie Webber,2011-02-06,17.0,172580.0,0.02,3452.0,Office Supplies,Labels,169128.0
55042.0,Order Finished,Russell Applegate,2011-12-08,28.0,3435760.0,0.05,171788.0,Office Supplies,Appliances,3263972.0
55046.0,Order Finished,Thais Sissman,2009-04-13,2.0,58640.0,0.08,4691.0,Office Supplies,Paper,53949.0
55297.0,Order Finished,Jamie Frazer,2010-10-19,29.0,1133320.0,0.1,113332.0,Office Supplies,Paper,1019988.0
55360.0,Order Finished,Russell Applegate,2009-01-22,49.0,269660.0,0.07,18876.0,Office Supplies,Labels,250784.0
55623.0,Order Returned,Jack Garza,2012-10-05,47.0,20697460.0,0.09,1862771.0,Furniture,Tables,18834689.0
55650.0,Order Finished,Steven Cartwright,2011-10-21,41.0,2517940.0,0.1,251794.0,Technology,Computer Peripherals,2266146.0
55651.0,Order Finished,Helen Andreada,2012-03-07,41.0,1661060.0,0.01,16611.0,Furniture,Office Furnishings,1644449.0
56322.0,Order Finished,Sean Braxton,2011-09-30,26.0,1599680.0,0.08,127974.0,Technology,Computer Peripherals,1471706.0
56608.0,Order Finished,Linda Southworth,2009-11-18,23.0,84460.0,0.1,8446.0,Office Supplies,Rubber Bands,76014.0
56612.0,Order Returned,Joseph Airdo,2009-07-22,38.0,8017455.0,0.0,0.0,Technology,Telephones and Communication,8017455.0
56835.0,Order Finished,Roland Murray,2010-02-20,1.0,21880.0,0.1,2188.0,Office Supplies,Pens & Art Supplies,19692.0
57058.0,Order Finished,Jack Garza,2012-05-09,28.0,410860.0,0.0,0.0,Office Supplies,Binders and Binder Accessories,410860.0
57506.0,Order Finished,Thais Sissman,2009-02-13,48.0,665100.0,0.1,66510.0,Office Supplies,Paper,598590.0
57574.0,Order Finished,Russell D'Ascenzo,2012-07-23,20.0,932720.0,0.07,65290.0,Furniture,Office Furnishings,867430.0
57602.0,Order Finished,Rachel Payne,2012-05-17,43.0,260720.0,0.02,5214.0,Office Supplies,Labels,255506.0
57921.0,Order Finished,Arthur Gainer,2010-08-18,8.0,90480.0,0.01,905.0,Technology,Computer Peripherals,89575.0
57958.0,Order Finished,Steven Ward,2009-02-28,46.0,2839660.0,0.07,198776.0,Office Supplies,Paper,2640884.0
58086.0,Order Finished,Arthur Gainer,2011-03-10,27.0,309240.0,0.04,12370.0,Office Supplies,Binders and Binder Accessories,296870.0
58182.0,Order Finished,Tracy Collins,2009-02-20,24.0,958260.0,0.05,47913.0,Furniture,Office Furnishings,910347.0
58342.0,Order Finished,Rick Bensley,2011-04-01,40.0,3437740.0,0.02,68755.0,Technology,Computer Peripherals,3368985.0
59174.0,Order Finished,Emily Ducich,2010-01-01,6.0,2386200.0,0.09,214758.0,Technology,Office Machines,2171442.0
59361.0,Order Finished,Thea Hudgings,2012-08-29,45.0,2016680.0,0.09,181501.0,Technology,Office Machines,1835179.0
59365.0,Order Finished,Sanjit Engle,2009-12-07,1.0,1068600.0,0.05,53430.0,Technology,Office Machines,1015170.0
59492.0,Order Finished,Jill Fjeld,2012-10-31,25.0,340800.0,0.02,6816.0,Office Supplies,Paper,333984.0
59684.0,Order Finished,Susan MacKendrick,2010-12-29,50.0,18119800.0,0.07,1268386.0,Office Supplies,Appliances,16851414.0
512.0,Order Finished,Sam Craven,2011-05-19,6.0,2619060.0,0.06,157144.0,Furniture,Chairs & Chairmats,2461916.0
1287.0,Order Finished,Mitch Willingham,2009-07-04,39.0,7817300.0,0.06,469038.0,Furniture,Office Furnishings,7348262.0
1895.0,Order Finished,Mitch Willingham,2009-05-29,5.0,82500.0,0.02,1650.0,Office Supplies,Paper,80850.0
2023.0,Order Finished,Sam Craven,2012-05-05,4.0,589780.0,0.09,53080.0,Technology,Computer Peripherals,536700.0
2593.0,Order Finished,John Dryer,2010-09-03,5.0,4008240.0,0.1,400824.0,Office Supplies,Binders and Binder Accessories,3607416.0
3461.0,Order Finished,Susan Gilcrest,2010-01-30,47.0,4106758.0,0.1,410676.0,Technology,Telephones and Communication,3696082.0
3554.0,Order Finished,Ken Heidel,2011-06-16,25.0,577820.0,0.08,46226.0,Office Supplies,Paper,531594.0
4166.0,Order Finished,Patrick Ryan,2010-02-27,19.0,277700.0,0.08,22216.0,Office Supplies,Binders and Binder Accessories,255484.0
5059.0,Order Returned,Randy Bradley,2010-11-09,5.0,82360.0,0.1,8236.0,Office Supplies,Binders and Binder Accessories,74124.0
5254.0,Order Finished,William Brown,2012-07-25,31.0,3470703.0,0.08,277656.0,Technology,Telephones and Communication,3193047.0
5575.0,Order Finished,Rick Hansen,2011-07-23,41.0,509380.0,0.06,30563.0,Office Supplies,Paper,478817.0
5954.0,Order Finished,Ken Heidel,2012-12-02,32.0,36632600.0,0.06,2197956.0,Technology,Office Machines,34434644.0
6018.0,Order Finished,Toby Grace,2012-08-18,39.0,412180.0,0.0,0.0,Furniture,Office Furnishings,412180.0
6336.0,Order Finished,Joseph Holt,2011-08-28,43.0,640520.0,0.01,6405.0,Office Supplies,Binders and Binder Accessories,634115.0
7559.0,Order Finished,Patrick Ryan,2010-10-12,9.0,180740.0,0.05,9037.0,Office Supplies,Appliances,171703.0
8070.0,Order Finished,Rick Hansen,2012-01-28,14.0,1245440.0,0.0,0.0,Office Supplies,Pens & Art Supplies,1245440.0
8259.0,Order Finished,Peter Fuller,2009-04-18,25.0,4260440.0,0.09,383440.0,Furniture,Chairs & Chairmats,3877000.0
8642.0,Order Finished,Patrick Ryan,2010-01-16,26.0,302100.0,0.09,27189.0,Office Supplies,Binders and Binder Accessories,274911.0
8803.0,Order Finished,William Brown,2012-12-20,6.0,2368220.0,0.07,165775.0,Office Supplies,Storage & Organization,2202445.0
9383.0,Order Finished,John Dryer,2009-03-16,11.0,164840.0,0.07,11539.0,Furniture,Office Furnishings,153301.0
10278.0,Order Finished,Rick Hansen,2011-09-12,25.0,3815420.0,0.0,0.0,Furniture,Bookcases,3815420.0
10949.0,Order Finished,Ashley Jarboe,2009-03-30,46.0,6898520.0,0.1,689852.0,Technology,Office Machines,6208668.0
11335.0,Order Finished,Maya Herman,2009-10-21,3.0,29680.0,0.08,2374.0,Office Supplies,Labels,27306.0
13127.0,Order Finished,Sam Craven,2010-07-31,13.0,1902620.0,0.06,114157.0,Office Supplies,Appliances,1788463.0
14978.0,Order Finished,Randy Bradley,2010-05-27,14.0,24087760.0,0.07,1686143.0,Furniture,Bookcases,22401617.0
15751.0,Order Finished,Maya Herman,2009-08-15,37.0,379200.0,0.02,7584.0,Office Supplies,Labels,371616.0
15815.0,Order Finished,Mitch Willingham,2009-05-01,43.0,1057200.0,0.01,10572.0,Office Supplies,Binders and Binder Accessories,1046628.0
16737.0,Order Finished,Toby Grace,2011-06-20,15.0,2780980.0,0.01,27810.0,Office Supplies,Envelopes,2753170.0
17666.0,Order Finished,Sam Craven,2010-09-08,19.0,165120.0,0.01,1651.0,Office Supplies,Paper,163469.0
19075.0,Order Finished,Joseph Holt,2009-09-26,36.0,3683200.0,0.01,36832.0,Technology,Computer Peripherals,3646368.0
